Tipo;Fornecedor;Base Origem;Origem;Base Destino;Destino;VALOR MÍNIMO ATÉ 10;20;30;50;70;100;150;200;300;500;Acima 500;Pedagio (100 Kg);EXCEDENTE;Seguro;PESO MÁXIMO TRANSPORTADO;Gris Min;Gris Exc;Prazo;TDA;UF;TAS;DESPACHO
Transferência;Jem/Dfl;FEC;Feira De Santana;MCZ;Maceio;17.71;1.3475;1.2205;1.1127;1.0087;0.924;0.0;0.0;0.8316;0.7469;1.414;4.56;0.6815;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;MAO;Manaus;63.82;14.2758;13.7676;13.2941;12.8513;12.4663;0.0;0.0;12.0852;11.7695;3.43;4.56;11.4846;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;MAB;Maraba;43.51;5.3361;4.8472;4.4121;4.0002;3.6421;0.0;0.0;3.3149;2.9992;1.4735;4.56;2.7451000000000003;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;MII;Marilia;58.82;9.1669;8.343;7.580699999999999;6.8838;6.2678;0.0;0.0;5.698;5.1783;2.618;4.56;4.7047;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;NAT;Natal;20.56;3.2225;2.9106;2.6527;2.4063;2.1984;0.0;0.0;1.9943;1.8134;3.822;4.56;1.6632;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;NVT;Navegantes;59.44;7.6038;6.9108;6.2755;5.7096;5.1937;0.0;0.0;4.7432;4.2889;0.6194999999999999;4.56;3.9078000000000004;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;PMW;Palmas;34.69;3.9617;3.619;3.2687;2.9799;2.7143;0.0;0.0;2.4602;2.2369;10.4405;4.56;2.0444;0.0;0.0;3.7;0.91;18;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;PNZ;Petrolina;18.53;2.8952;2.618;2.3909;2.1714;1.9789;0.0;0.0;1.7787;1.6401;2.4955;4.56;1.49;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;POO;Pocos De Caldas;68.53;7.9349;7.2111;6.564299999999999;5.9791;5.3977;0.0;0.0;4.9396;4.4737;4.277;4.56;4.0618;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;POA;Porto Alegre;69.18;10.0832;9.1669;8.3545;7.5691;6.8838;0.0;0.0;6.2678;5.6826;1.512;4.56;5.1937;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;PPY;Pouso Alegre;68.53;6.9762;6.3448;5.775;5.2591;4.754799999999999;0.0;0.0;4.346699999999999;3.9424;3.5525;4.56;3.5767;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;PPB;Presidente Prudente;54.97;6.9339;6.2986;5.7481;5.2168;4.7509;0.0;0.0;4.2966;3.9155;1.8585;4.56;3.5767;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;REC;Recife;18.53;2.8952;2.618;2.3909;2.1714;1.9789;0.0;0.0;1.7787;1.6401;1.3545;4.56;1.49;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;RAO;Ribeirao Preto;46.08;5.5979;5.0859;4.6354;4.2081;3.8346;0.0;0.0;3.4843;3.157;3.6925;4.56;2.8798;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;RIO;Rio De Janeiro;36.69;4.3813;3.9694;3.619;3.2725;2.9876;0.0;0.0;2.7104;2.464;4.721499999999999;4.56;2.2407;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;SSA;Salvador;23.06;2.1406;1.9404;1.7633;1.5978;1.4861;0.0;0.0;1.3475;1.2205;3.251499999999999;4.56;1.1088;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;SSZ;Santos;47.86;5.8713;5.3438;4.8472;4.415999999999999;4.007899999999999;0.0;0.0;3.646;3.3033;3.251499999999999;4.56;3.0223000000000004;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;SJP;Sao Jose Do Rio Preto;50.23999999999999;6.9339;6.2755;5.7096;5.2245;4.724;0.0;0.0;4.2966;3.9078;1.3545;4.56;3.5459;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;SJK;Sao Jose Dos Campos;47.86;5.8713;5.3438;4.8472;4.415999999999999;4.007899999999999;0.0;0.0;3.646;3.3033;2.618;4.56;3.0223000000000004;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;SLZ;Sao Luiz;38.01;4.6585;4.2466;3.8577;3.5035;3.1801;0.0;0.0;2.8952;2.618;2.037;4.56;2.3909000000000002;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;SAO;Sao Paulo;42.82;2.6988;2.4497;2.234;2.0339;1.8437;0.0;0.0;1.6828;1.522;1.008;4.56;1.3808;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;JSO;Sobral;27.27;4.2543;3.8616;3.5266;3.1878;2.926;0.0;0.0;2.6411;2.4101;2.7475;4.56;2.1791;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;SOD;Sorocaba;47.86;5.8713;5.3438;4.8472;4.415999999999999;4.007899999999999;0.0;0.0;3.6537;3.3033;3.2235;4.56;3.0223000000000004;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;THE;Teresina;24.07;3.7653;3.4034;3.1185;2.8105;2.5757;0.0;0.0;2.3254;2.1291;2.7475;4.56;1.9404;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;UDI;Uberlandia;47.86;5.8713;5.3438;4.8472;4.415999999999999;4.007899999999999;0.0;0.0;3.646;3.3033;2.1735;4.56;3.0223000000000004;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;VAG;Varginha;43.46;5.2168;4.7432;4.2966;3.9078;3.5536;0.0;0.0;3.2225;2.9453;1.255232;4.56;2.6565;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;VIX;Vitoria;32.79;4.0117;3.646;3.3033;2.9915;2.7412;0.0;0.0;2.491;2.2792;1.981;4.56;2.0444;0.0;0.0;3.7;0.1;8;0;;;
Transferência;Jem/Dfl;FEC;Feira De Santana;QVR;Volta Redonda;46.08;5.5979;5.0859;4.6354;4.2081;3.8346;0.0;0.0;3.4843;3.157;2.7475;4.56;2.8798;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;APS;Anapolis;45.84;5.4285;4.928;4.4968;4.0964;3.7191;0.0;0.0;3.388;3.0685;1.764;4.56;2.772;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;AJU;Aracaju;60.31;7.7385;7.049399999999999;6.4026;5.8135;5.2822;0.0;0.0;4.831799999999999;4.3544;2.7475;4.56;4.0001999999999995;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;ARU;Aracatuba;30.12;3.5459;3.2302;2.9645;2.6604;2.4525;0.0;0.0;2.1984;1.9982;2.415;4.56;1.8326;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;APQ;Arapiraca;72.30000000000001;8.1697;7.4806;6.8376;6.2447;5.7173;0.0;0.0;5.263;4.7894;1.8585;4.56;4.4314;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;BAU;Bauru;27.32;3.0877;2.7951;2.5526;2.337;2.106;0.0;0.0;1.9212;1.7556;2.618;4.56;1.5747;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;BEL;Belem;71.95;11.2189;10.2025;9.2747;8.4392;7.6538;0.0;0.0;6.9608;6.341;2.52;4.56;5.7481;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;BHZ;Belo Horizonte;33.37;3.7846;3.4535;3.1532;2.8452;2.6026;0.0;0.0;2.3601;2.1445;3.6365;4.56;1.9597;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;BNU;Blumenau;15.06;0.9394;0.847;0.7546;0.7084;0.6507;0.0;0.0;0.5891;0.5198;1.666;4.56;0.47359999999999997;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;BVB;Boa Vista;217.62;30.5459;29.1792;27.8933;26.7768;25.7026;0.0;0.0;24.7632;23.9547;4.028499999999999;4.56;23.1347;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;BSB;Brasilia;42.56;5.0782;4.6046;4.2042;3.8038;3.4689;0.0;0.0;3.1532;2.8644;1.4315;4.56;2.6026;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;CPQ;Campinas;26.57;2.6565;2.4178;2.1984;1.9943;1.8057;0.0;0.0;1.6671;1.4977;5.2255;4.56;1.3552;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;CGR;Campo Grande;34.57;3.8616;3.5228;3.1917;2.926;2.6373;0.0;0.0;2.4063;2.1984;1.7815;4.56;1.9789;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;CAW;Campos Dos Goitacazes;38.13;4.9126;4.4506;4.0387;3.6768;3.3495;0.0;0.0;3.0454;2.772;0.4305;4.56;2.5025;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;CXJ;Caxias Do Sul;24.48;2.3909;2.1714;1.9712;1.7787;1.6401;0.0;0.0;1.49;1.3552;21.0315;4.56;1.2397;0.0;0.0;3.7;1.31;21;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;CCM;Criciuma;16.84;1.2397;1.0857;1.0087;0.9125;0.8316;0.0;0.0;0.7469;0.693;2.366;4.56;0.6045;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;CGB;Cuiaba;38.03;4.2427;3.8654;3.5228;3.2148;2.9106;0.0;0.0;2.6488;2.4255;1.232;4.56;2.1830000000000003;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;CWB;Curitiba;17.07;1.3514;1.2436;1.1204;1.0164;0.9163;0.0;0.0;0.847;0.7546;1.799;4.56;0.6815;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;FEC;Feira De Santana;60.31;7.7385;7.049399999999999;6.4026;5.8135;5.2822;0.0;0.0;4.831799999999999;4.3544;2.274999999999999;4.56;4.0001999999999995;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;FOR;Fortaleza;99.88000000000001;15.5733;14.1488;12.8706;11.7117;10.6453;0.0;0.0;9.6635;8.778;1.127;4.56;7.9887999999999995;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;GYN;Goiania;41.66999999999999;4.928;4.4853;4.0887;3.7191;3.3842;0.0;0.0;3.0762;2.7836;0.5494999999999999;4.56;2.5218000000000003;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;IOS;Ilheus;44.02;5.648;5.1436;4.6624;4.235;3.8577;0.0;0.0;3.5266;3.1917;1.9845;4.56;2.926;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;IMP;Imperatriz;91.81;14.3297;13.013;11.8157;10.7415;9.7598;0.0;0.0;8.8704;8.0735;0.6194999999999999;4.56;7.3612;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;ITJ;Itajai;15.06;0.9394;0.847;0.7546;0.693;0.6507;0.0;0.0;0.5737;0.5198;3.6365;4.56;0.4813;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;JPA;Joao Pessoa;80.06;12.4817;11.3421;10.3257;9.3863;8.5316;0.0;0.0;7.7578;7.049399999999999;7.262499999999999;4.56;6.4026;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;JOI;Joinville;15.95;1.0742;0.9818;0.874;0.8085;0.7353999999999999;0.0;0.0;0.6584;0.6006;2.2925;4.56;0.5275;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;JDO;Juazeiro Do Norte;83.58;13.0284;11.8426;10.7723;9.8021;8.9089;0.0;0.0;8.085;7.349699999999999;2.66;4.56;6.6836;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;JDF;Juiz De Fora;31.73;3.5459;3.2225;2.9453;2.6604;2.4217;0.0;0.0;2.2253;1.9982;6.692;4.56;1.8134;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;LDB;Londrina;24.84;2.6604;2.4255;2.1868;1.9982;1.8326;0.0;0.0;1.6671;1.5015;0.4375;4.56;1.3552;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;MCZ;Maceio;60.31;7.7385;7.049399999999999;6.4026;5.8135;5.2822;0.0;0.0;4.831799999999999;4.3544;5.820499999999999;4.56;4.0001999999999995;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;MAO;Manaus;90.25;19.7659;18.7495;17.8024;16.9747;16.1777;0.0;0.0;15.4809;14.8803;0.4795;4.56;14.2758;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;MAB;Maraba;93.64;14.6146;13.2787;12.0582;10.9571;9.959999999999999;0.0;0.0;9.0514;8.235199999999999;6.075999999999999;4.56;7.5075;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;MII;Marilia;28.29;2.9337;2.6565;2.4255;2.1984;2.0097;0.0;0.0;1.8134;1.6671;1.6485;4.56;1.4977;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;NAT;Natal;84.63000000000001;13.194;12.0005;10.9032;9.9176;9.0167;0.0;0.0;8.1928;7.4613;1.232;4.56;6.7606;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;NVT;Navegantes;15.06;0.9394;0.847;0.7546;0.693;0.6507;0.0;0.0;0.5737;0.5198;3.6365;4.56;0.4813;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;PMW;Palmas;60.31;7.7385;7.049399999999999;6.4026;5.8135;5.2822;0.0;0.0;4.831799999999999;4.3544;12.978;4.56;4.0001999999999995;0.0;0.0;3.7;0.91;18;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;PNZ;Petrolina;76.25;11.8888;10.807;9.8291;8.9397;8.1197;0.0;0.0;7.3805;6.7144;6.824999999999999;4.56;6.0984;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;POO;Pocos De Caldas;49.32;4.9742;4.5122;4.0887;3.7307;3.388;0.0;0.0;3.0762;2.7913;1.3615;4.56;2.5256;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;POA;Porto Alegre;21.28;2.0906;1.875;1.7133;1.5554;1.4284;0.0;0.0;1.2744;1.1743;6.145999999999999;4.56;1.0703;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;PPY;Pouso Alegre;49.32;4.0233;3.6421;3.3072;3.0223;2.7412;0.0;0.0;2.4833;2.2523;0.4375;4.56;2.0444;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;PPB;Presidente Prudente;27.32;3.0877;2.7951;2.5526;2.337;2.106;0.0;0.0;1.9212;1.7556;3.6365;4.56;1.5747;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;REC;Recife;76.25;11.8888;10.807;9.8291;8.9397;8.1197;0.0;0.0;7.3805;6.7144;5.544;4.56;6.0984;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;RAO;Ribeirao Preto;30.11;3.1917;2.9106;2.6527;2.4063;2.1868;0.0;0.0;1.9789;1.8057;2.295999999999999;4.56;1.6632;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;RIO;Rio De Janeiro;30.9;3.4111;3.107;2.8413;2.5526;2.3408;0.0;0.0;2.1406;1.9212;0.9729999999999999;4.56;1.7595;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;SSA;Salvador;60.31;7.7385;7.049399999999999;6.4026;5.8135;5.2822;0.0;0.0;4.831799999999999;4.3544;1.8585;4.56;4.0001999999999995;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;SSZ;Santos;26.57;2.6565;2.4178;2.1984;1.9943;1.8057;0.0;0.0;1.6671;1.4977;1.4315;4.56;1.3552;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;SJP;Sao Jose Do Rio Preto;30.84;3.6729;3.3572;3.0454;2.772;2.5218;0.0;0.0;2.2831;2.0944;5.544;4.56;1.875;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;SJK;Sao Jose Dos Campos;26.57;2.6565;2.4178;2.1984;1.9943;1.8057;0.0;0.0;1.6671;1.4977;1.512;4.56;1.3552;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;SLZ;Sao Luiz;79.9;12.4586;11.3267;10.3065;9.3709;8.5239;0.0;0.0;7.7347;7.0301;1.5995;4.56;6.3987;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;SAO;Sao Paulo;23.6;2.337;2.106;1.9135;1.7556;1.5978;0.0;0.0;1.4361;1.3013;3.6365;4.56;1.1781;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;JSO;Sobral;96.97;15.119;13.7407;12.4971;11.3729;10.3373;0.0;0.0;9.3825;8.5239;1.232;4.56;7.7578;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;SOD;Sorocaba;26.57;2.6565;2.4178;2.1984;1.9943;1.8057;0.0;0.0;1.6671;1.4977;1.7045;4.56;1.3552;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;THE;Teresina;61.01;9.5095;8.6394;7.8694;7.1495;6.5065;0.0;0.0;5.9098;5.3785;1.232;4.56;4.8818;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;UDI;Uberlandia;35.45;4.007899999999999;3.6383;3.3033;3.0223;2.7412;0.0;0.0;2.491;2.2484;5.817;4.56;2.0444;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;VAG;Varginha;27.65;2.9453;2.6604;2.4255;2.2253;1.9982;0.0;0.0;1.8134;1.6671;1.071;4.56;1.4977;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;VIX;Vitoria;42.56;5.648;5.1244;4.6585;4.2273;3.85;0.0;0.0;3.4881;3.1647;7.052499999999998;4.56;2.8952;0.0;0.0;3.7;0.1;8;0;;;
Transferência;Jem/Dfl;FLN;Florianópolis;QVR;Volta Redonda;30.11;3.1917;2.9106;2.6527;2.4063;2.1868;0.0;0.0;1.9789;1.8057;1.232;4.56;1.6632;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;APS;Anapolis;89.88000000000001;14.0025;12.7551;11.5924;10.5259;9.5981;0.0;0.0;8.6933;7.9272;4.437999999999999;4.56;7.1956999999999995;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;AJU;Aracaju;24.27;3.7846;3.4342;3.1378;2.8413;2.6026;0.0;0.0;2.3485;2.1406;1.8585;4.56;1.9404;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;ARU;Aracatuba;84.16000000000001;13.1401;11.9196;10.8339;9.8714;8.9513;0.0;0.0;8.1389;7.4036;1.3615;4.56;6.7452;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;APQ;Arapiraca;36.26;4.2158;3.8654;3.5728;3.2725;3.0338;0.0;0.0;2.7836;2.5718;2.632;4.56;2.3716;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;BAU;Bauru;89.88000000000001;14.0025;12.7551;11.5924;10.5259;9.5981;0.0;0.0;8.6933;7.9272;1.512;4.56;7.1956999999999995;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;BEL;Belem;80.03;12.4971;11.3614;10.3257;9.3786;8.5316;0.0;0.0;7.7578;7.0532;6.541499999999999;4.56;6.3987;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;BHZ;Belo Horizonte;62.79;9.779;8.9166;8.1004;7.3651;6.6759;0.0;0.0;6.0907;5.5171;1.764;4.56;5.0204;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;BNU;Blumenau;97.05000000000001;15.1382;13.7676;12.501;11.3421;10.3373;0.0;0.0;9.4017;8.5316;6.132;4.56;7.7732;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;BVB;Boa Vista;227.31;32.2592;30.7192;29.2985;28.0627;26.9038;0.0;0.0;25.8797;24.8941;2.156;4.56;24.0394;0.0;0.0;3.7;0.1;6;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;BSB;Brasilia;94.15;14.6993;13.3672;12.1622;11.0341;10.037;0.0;0.0;9.1284;8.3083;6.541499999999999;4.56;7.5229;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;CPQ;Campinas;84.16000000000001;13.1401;11.9196;10.8339;9.8714;8.9513;0.0;0.0;8.1389;7.4036;5.817;4.56;6.7452;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;CGR;Campo Grande;73.17;11.4114;10.3604;9.4133;8.5624;7.7963;0.0;0.0;7.087899999999999;6.4449;4.564;4.56;5.8713;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;CAW;Campos Dos Goitacazes;87.02000000000001;13.579;12.3277;11.2266;10.2064;9.2477;0.0;0.0;8.4315;7.6769;7.0665;4.56;6.9608;0.0;0.0;3.7;0.1;1;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;CXJ;Caxias Do Sul;127.96;19.9584;18.1374;16.505;15.0073;13.6444;0.0;0.0;12.3932;11.2728;21.854;4.56;10.2449;0.0;0.0;3.7;1.31;21;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;CCM;Criciuma;104.89;16.3394;14.8687;13.5174;12.2892;11.1727;0.0;0.0;10.1486;9.24;6.838999999999999;4.56;8.393;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;CGB;Cuiaba;65.87;11.4114;10.3604;9.4133;8.5624;7.7963;0.0;0.0;7.087899999999999;6.4449;6.132;4.56;5.8713;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;CWB;Curitiba;91.32000000000001;12.2815;11.1573;10.1371;9.2246;8.389199999999999;0.0;0.0;7.6192;6.93;5.3375;4.56;6.314;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;FEC;Feira De Santana;24.27;3.7846;3.4342;3.1378;2.8413;2.6026;0.0;0.0;2.3485;2.1406;6.327999999999999;4.56;1.9404;0.0;0.0;3.7;0.1;3;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;FLN;Florianopolis;99.88000000000001;15.5733;14.1488;12.8706;11.7117;10.6453;0.0;0.0;9.6635;8.778;9.313499999999998;4.56;7.9887999999999995;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;GYN;Goiania;89.88000000000001;14.0025;12.7551;11.5924;10.5259;9.5981;0.0;0.0;8.6933;7.9272;7.629999999999999;4.56;7.1956999999999995;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;IOS;Ilheus;17.71;2.772;2.5064;2.2831;2.0713;1.8981;0.0;0.0;1.7248;1.5554;5.3375;4.56;1.4284;0.0;0.0;3.7;0.1;4;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;IMP;Imperatriz;22.14;3.0762;2.7836;2.5256;2.2946;2.0944;0.0;0.0;1.9096;1.7556;5.739999999999998;4.56;1.5747;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;ITJ;Itajai;97.05000000000001;15.1382;13.7676;12.501;11.3421;10.3373;0.0;0.0;9.4017;8.5316;1.764;4.56;7.7732;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;JPA;Joao Pessoa;25.71;2.7951;2.5757;2.337;2.1291;1.9404;0.0;0.0;1.7556;1.5901;7.262499999999999;4.56;1.4361;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;JOI;Joinville;94.15;14.6993;13.3672;12.1622;11.0341;10.037;0.0;0.0;9.1284;8.3083;6.541499999999999;4.56;7.5229;0.0;0.0;3.7;0.1;2;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;JDO;Juazeiro Do Norte;10.27;1.9261;1.7455;1.602;1.4446;1.3288;0.0;0.0;1.1946;1.0881;1.2985;4.56;0.9908;0.0;0.0;3.7;0.1;7;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;JDF;Juiz De Fora;82.76;12.9052;11.7541;10.6568;9.7174;8.8204;0.0;0.0;7.9926;7.2842;1.4315;4.56;6.6259;0.0;0.0;3.7;0.1;5;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;LDB;Londrina;95.08;14.8995;13.5559;12.3239;11.2266;10.191;0.0;0.0;9.2439;8.4007;7.0665;4.56;7.6423;0.0;0.0;3.7;0.1;15;0;;;
Transferência;Jem/Dfl;FOR;Fortaleza;MCZ;Maceio;24.27;3.7846;3.4342;3.1378;2.8413;2.6026;0.0;0.0;2.3485;2.1406;1.3055;4.56;1.9404;0.0;0.0;3.7;0.1;7;0;;;
